                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     300                                      773                  1.0000000000000000E+000                  2.0000000000000000E-002                  3.9969092639542656E+009                  6.0871043583743870E+007                  5.7438816420193953E+003                  9.4646891008114808E-001                  9.8241587715200851E-001                 -1.5524450215279080E+000                  3.9701870198726047E-001                  1.1335533063979916E-005                  5.8244377135062431E-001                  1.9755749531522809E-005                  5.3236359304942062E-003                  9.0205531958949068E-003                  2.0850244238750401E-003                  9.9901506546275132E-001                 -2.9592704129054318E-013                  6.6724228776319450E-001                  7.2961393475220234E-004                  3.1092205284109581E-001                  2.5948877685595456E-003                  2.0037484730671550E-003                  9.3662978381130590E-003                  2.0829708113089553E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9901506536763240E-001                  9.8221565385688647E-001                  9.9901506529481854E-001                  9.8209988085695743E-001                  9.7502128493177861E+003                  2.5276867858025908E+007                  1.0555180997726572E+010                  9.4633946123709167E-001                  9.4633946123709167E-001                  2.5202813538733811E-044                  2.2234829969763680E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2613286378816314E+017                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-20.12.2"                                 "CRMATH"                               "20240302" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  9.9901506546275132E-001                 -7.7046273676202549E-003                  3.7594253278223575E+000                 -6.7893001625644054E+000                  4.7739978217045085E+000                  6.9999998775345751E-001                  2.8000001224654258E-001                  1.9999999999999907E-002 
                                       2                  9.9901506546225172E-001                 -7.7052892356854960E-003                  3.7598665184203495E+000                 -6.7862466899229705E+000                  4.7774931867451160E+000                  6.9999998775345751E-001                  2.8000001224654258E-001                  1.9999999999999907E-002 
                                       3                  9.9901506546175223E-001                 -7.7059464695509198E-003                  3.7606439637112072E+000                 -6.7809753871782839E+000                  4.7835432257462385E+000                  6.9999998775345740E-001                  2.8000001224654258E-001                  2.0000000000000018E-002 
                                       4                  9.9901506546050345E-001                 -7.7075697443986452E-003                  3.7617755412336256E+000                 -6.7736095858220127E+000                  4.7920426300161694E+000                  6.9999998775345740E-001                  2.8000001224654258E-001                  2.0000000000000018E-002 
                                       5                  9.9901506545925478E-001                 -7.7091657377851763E-003                  3.7635032834748965E+000                 -6.7628953797083353E+000                  4.8044879435378265E+000                  6.9999998775345740E-001                  2.8000001224654258E-001                  2.0000000000000018E-002 
                                       6                  9.9901506545675722E-001                 -7.7122799911486838E-003                  3.7670881907626454E+000                 -6.7426183862093669E+000                  4.8283578587678102E+000                  6.9999998775345740E-001                  2.8000001224654258E-001                  2.0000000000000018E-002 
                                       7                  9.9901506545176211E-001                 -7.7182245623395171E-003                  3.7712860338540679E+000                 -6.7223667965304816E+000                  4.8528185496285348E+000                  6.9999998775345740E-001                  2.8000001224654258E-001                  2.0000000000000018E-002 
                                       8                  9.9901506544864016E-001                 -7.7217707621020058E-003                  3.7738244960538037E+000                 -6.7114028706455748E+000                  4.8663285499902935E+000                  6.9999998775345740E-001                  2.8000001224654258E-001                  2.0000000000000018E-002 
                                       9                  9.9901506544707930E-001                 -7.7234996912143939E-003                  3.7755564132281201E+000                 -6.7043614668552163E+000                  4.8751073815935611E+000                  6.9999998775345740E-001                  2.8000001224654258E-001                  2.0000000000000018E-002 
                                      10                  9.9901506544551832E-001                 -7.7252008346317532E-003                  3.7782165806310450E+000                 -6.6941861714130608E+000                  4.8879518081184630E+000                  6.9999998775345740E-001                  2.8000001224654258E-001                  2.0000000000000018E-002 
