                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     400                                      803                  1.0000000000000000E+000                  2.0000000000000000E-002                  8.2598504102747488E+009                  1.7193461800419014E+007                  5.7827281558874047E+003                  1.3659323999548825E+000                  1.1644000373228660E+000                 -1.1386342406392091E+000                  8.1210889151327806E-003                  8.0869082484484561E-010                  9.7195810304807906E-001                  5.1421251358779339E-005                  9.4874370662432969E-003                  4.2197026573643683E-003                  2.0850244238750423E-003                  9.9736620615568783E-001                 -5.0881138875701779E-013                  6.1904141483746400E-001                  8.3348056076780149E-004                  3.5738058027517827E-001                  2.3615452604059408E-003                  2.3751098727623032E-003                  9.2280591822279032E-003                  2.0795328993821948E-003                  1.3958867178093208E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9736620601253823E-001                  1.1641261955453224E+000                  9.9736620590700986E-001                  1.1639692590578534E+000                  1.2591661728447105E+004                  1.4728509143602766E+007                  7.3017244937497015E+009                  1.3660029161987193E+000                  1.3660029161987199E+000                  1.9480175457341923E-038                  4.9577532260037305E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.6066105530728640E+017                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-20.12.2"                                 "CRMATH"                               "20240302" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  9.9736620615568783E-001                  6.6102210687345564E-002                  3.7622713275541835E+000                 -6.8887099623789814E+000                  4.6774815592985890E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                       2                  9.9736620615518912E-001                  6.6101711753368181E-002                  3.7625490713539635E+000                 -6.8867802246322309E+000                  4.6796895153684233E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                       3                  9.9736620615469063E-001                  6.6101215029722063E-002                  3.7630374132447129E+000                 -6.8834322888384305E+000                  4.6835266494397230E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                       4                  9.9736620615344385E-001                  6.6099982749433323E-002                  3.7637438999538531E+000                 -6.8787165425764485E+000                  4.6889501803672573E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                       5                  9.9736620615219707E-001                  6.6098763767041338E-002                  3.7648164314719295E+000                 -6.8717806879444563E+000                  4.6969606489612961E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                       6                  9.9736620614970373E-001                  6.6096364398276278E-002                  3.7670151112440138E+000                 -6.8583928628140525E+000                  4.7125518480078430E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                       7                  9.9736620614471694E-001                  6.6091711219374946E-002                  3.7695238420912522E+000                 -6.8446252078401404E+000                  4.7288343548042189E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                       8                  9.9736620614160010E-001                  6.6088893658430486E-002                  3.7715144271170624E+000                 -6.8344984651342235E+000                  4.7409570151931515E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                       9                  9.9736620613848326E-001                  6.6086140983478592E-002                  3.7735702267568754E+000                 -6.8247664849424936E+000                  4.7527507539799920E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
                                      10                  9.9736620613536642E-001                  6.6083449255815385E-002                  3.7756942572253687E+000                 -6.8154149474016865E+000                  4.7642329511242139E+000                  6.9999998501629479E-001                  2.8000001498370541E-001                  1.9999999999999796E-002 
