                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     313                                      777                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.7690041187757559E+009                  5.8071550805102088E+007                  5.7619664719955608E+003                  1.0052858344401088E+000                  1.0061355368375877E+000                 -1.5160220908805613E+000                  3.3145753291038665E-001                  7.0654653256828414E-006                  6.4804487668515942E-001                  2.1936705342215104E-005                  5.5682103630643022E-003                  8.7381316175910110E-003                  2.0850244238750401E-003                  9.9877600633839625E-001                 -3.2195373583625261E-013                  6.5977437996961996E-001                  7.5602572265638516E-004                  3.1812147840605887E-001                  2.5444462923562973E-003                  2.0647335398699912E-003                  9.3602387050594916E-003                  2.0824723671959262E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9877600623773499E-001                  1.0059246341203465E+000                  9.9877600616338535E-001                  1.0058062013721556E+000                  1.0106661935525219E+004                  2.3225820117536008E+007                  9.9352440084333019E+009                  1.0051731201636096E+000                  1.0051731201636096E+000                  1.9124587092764937E-043                  2.4633573290145309E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.5049832437867779E+017                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-20.12.2"                                 "CRMATH"                               "20240302" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  9.9877600633839625E-001                  2.6564886083389142E-003                  3.7607781533408420E+000                 -6.8071196025021870E+000                  4.7575436127821567E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                       2                  9.9877600633789687E-001                  2.6558468026653347E-003                  3.7611943788074931E+000                 -6.8042374284202074E+000                  4.7608426909117121E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                       3                  9.9877600633739749E-001                  2.6552092393846128E-003                  3.7619276776294464E+000                 -6.7992581762532476E+000                  4.7665564861786285E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                       4                  9.9877600633614894E-001                  2.6536334891757167E-003                  3.7629943529008472E+000                 -6.7922923501555541E+000                  4.7745909288822102E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                       5                  9.9877600633490049E-001                  2.6520827947094480E-003                  3.7646220899062319E+000                 -6.7821434673636709E+000                  4.7863707572914125E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                       6                  9.9877600633240360E-001                  2.6490529928992076E-003                  3.7679953423061203E+000                 -6.7628813127884237E+000                  4.8090137483091269E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                       7                  9.9877600632740982E-001                  2.6432560996652870E-003                  3.7719343433842671E+000                 -6.7435627768156037E+000                  4.8322818414055311E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                       8                  9.9877600632428842E-001                  2.6397905615735697E-003                  3.7743122503077307E+000                 -6.7330695833266088E+000                  4.8451600497066334E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                       9                  9.9877600632272800E-001                  2.6380991269233690E-003                  3.7759332395347758E+000                 -6.7263174853809788E+000                  4.8535382726647454E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                      10                  9.9877600632116736E-001                  2.6364337668052765E-003                  3.7784207469327717E+000                 -6.7165412844832364E+000                  4.8658103189594843E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                      11                  9.9877600631804608E-001                  2.6331771299142681E-003                  3.7819047558016514E+000                 -6.7041962873549386E+000                  4.8816520355143984E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                      12                  9.9877600631492502E-001                  2.6300116907293299E-003                  3.7873877270827330E+000                 -6.6869717717059727E+000                  4.9043817996943622E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                      13                  9.9877600630868268E-001                  2.6239267923521136E-003                  3.7935002157647260E+000                 -6.6715127901539590E+000                  4.9259820636914391E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                      14                  9.9877600630556140E-001                  2.6209906447494649E-003                  3.7977938862759903E+000                 -6.6620032436767849E+000                  4.9398079472150647E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                      15                  9.9877600630244034E-001                  2.6181180322201350E-003                  3.8023473012817592E+000                 -6.6531835954146592E+000                  4.9532075752224785E+000                  6.9999998716933431E-001                  2.8000001283066589E-001                  1.9999999999999796E-002 
                                      16                  9.9877600629931906E-001                  2.6153031130176255E-003                  3.8071903361204806E+000                 -6.6450591928272393E+000                  4.9662064501500378E+000                  6.9999998713369560E-001                  2.8000001286630466E-001                  1.9999999999999796E-002 
                                      17                  9.9877600629619800E-001                  2.6125403101523374E-003                  3.8123495956345219E+000                 -6.6376346341809125E+000                  4.9788278523257796E+000                  6.9999998713369560E-001                  2.8000001286630466E-001                  1.9999999999999796E-002 
                                      18                  9.9877600629307672E-001                  2.6098242864407376E-003                  3.8164760082309601E+000                 -6.6325633089859473E+000                  4.9880591023660319E+000                  6.9999998713369560E-001                  2.8000001286630466E-001                  1.9999999999999796E-002 
                                      19                  9.9877600629151631E-001                  2.6084820212609306E-003                  3.8193089792338513E+000                 -6.6293741851787464E+000                  4.9941061051095312E+000                  6.9999998713369560E-001                  2.8000001286630466E-001                  1.9999999999999796E-002 
                                      20                  9.9877600628995566E-001                  2.6071495642341260E-003                  3.8236854858052105E+000                 -6.6248768888456375E+000                  5.0030217205459682E+000                  6.9999998713369560E-001                  2.8000001286630466E-001                  1.9999999999999796E-002 
